inventoryId,seriesId,podcastSeries,entityId,entityType,episodeNumber,episodeTitle,publicationDate,originalField,originalFieldIndex,originalLabel,originalUrl,normalizedUrl,canonicalUrlKey,platform,destinationType,mediaType,official,existingVerificationStatus,existingApprovalState,existingPreferredRank,existingPreferred,retiredDomainIndicator,reviewRequirement,inventoryTimestamp,inventoryGeneratorVersion,duplicateGroup,duplicateStatus,validationJobId
inv-01201,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00403,authoritative,media-audit-0880e278145e244e
inv-01202,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,mediaLinks,0,Open the official Episode #91 page,https://www.weaponizedpodcast.com/episodes-3/episode-91,https://weaponizedpodcast.com/episodes-3/episode-91,6dcb03168cc265859351,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00404,duplicate,media-audit-3130e9382e521670
inv-01203,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00403,duplicate,media-audit-0880e278145e244e
inv-01204,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,referenceSources,0,Official WEAPONIZED Episode #91 page,https://www.weaponizedpodcast.com/episodes-3/episode-91,https://weaponizedpodcast.com/episodes-3/episode-91,6dcb03168cc265859351,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00404,duplicate,media-audit-3130e9382e521670
inv-01205,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00403,duplicate,media-audit-0880e278145e244e
inv-01206,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-92,https://weaponizedpodcast.com/episodes-3/episode-92,605d768ea55803d2674b,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00406,authoritative,media-audit-02c19d0b979e7fc0
inv-01207,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00405,authoritative,media-audit-890791f91ae02040
inv-01208,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,mediaLinks,0,Open the official Episode #92 page,https://www.weaponizedpodcast.com/episodes-3/episode-92,https://weaponizedpodcast.com/episodes-3/episode-92,605d768ea55803d2674b,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00406,duplicate,media-audit-02c19d0b979e7fc0
inv-01209,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00405,duplicate,media-audit-890791f91ae02040
inv-01210,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,referenceSources,0,Official WEAPONIZED Episode #92 page,https://www.weaponizedpodcast.com/episodes-3/episode-92,https://weaponizedpodcast.com/episodes-3/episode-92,605d768ea55803d2674b,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00406,duplicate,media-audit-02c19d0b979e7fc0
inv-01211,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-92,podcast_episode,92,WEAPONIZED Episode #92 — The UAP Witness That Didn’t Testify — Congress Wanted You to Hear This,2025-10-09,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00405,duplicate,media-audit-890791f91ae02040
inv-01212,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-4/episode-93,https://weaponizedpodcast.com/episodes-4/episode-93,f4fdf0c847e99a71e774,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00408,authoritative,media-audit-08cabe69158158e3
inv-01213,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00407,authoritative,media-audit-877cb51f4b9e1f24
inv-01214,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,mediaLinks,0,Open the official Episode #93 page,https://www.weaponizedpodcast.com/episodes-4/episode-93,https://weaponizedpodcast.com/episodes-4/episode-93,f4fdf0c847e99a71e774,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00408,duplicate,media-audit-08cabe69158158e3
inv-01215,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00407,duplicate,media-audit-877cb51f4b9e1f24
inv-01216,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,referenceSources,0,Official WEAPONIZED Episode #93 page,https://www.weaponizedpodcast.com/episodes-4/episode-93,https://weaponizedpodcast.com/episodes-4/episode-93,f4fdf0c847e99a71e774,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00408,duplicate,media-audit-08cabe69158158e3
inv-01217,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-93,podcast_episode,93,"WEAPONIZED Episode #93 — Mystery Drones, Eglin’s Black Triangle, and Chris Sharp",2025-10-15,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00407,duplicate,media-audit-877cb51f4b9e1f24
inv-01218,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-4/episode-94,https://weaponizedpodcast.com/episodes-4/episode-94,7bae4dd3b4d4e652e617,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00410,authoritative,media-audit-3fd5863e103e6de5
inv-01219,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00409,authoritative,media-audit-e2888ee843d1bfdb
inv-01220,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,mediaLinks,0,Open the official Episode #94 page,https://www.weaponizedpodcast.com/episodes-4/episode-94,https://weaponizedpodcast.com/episodes-4/episode-94,7bae4dd3b4d4e652e617,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00410,duplicate,media-audit-3fd5863e103e6de5
inv-01221,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00409,duplicate,media-audit-e2888ee843d1bfdb
inv-01222,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,referenceSources,0,Official WEAPONIZED Episode #94 page,https://www.weaponizedpodcast.com/episodes-4/episode-94,https://weaponizedpodcast.com/episodes-4/episode-94,7bae4dd3b4d4e652e617,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00410,duplicate,media-audit-3fd5863e103e6de5
inv-01223,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-94,podcast_episode,94,WEAPONIZED Episode #94 — Is UFO Disclosure Dead?,2025-10-22,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00409,duplicate,media-audit-e2888ee843d1bfdb
inv-01224,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-4/episode-95,https://weaponizedpodcast.com/episodes-4/episode-95,cbe9a2003134a820343b,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00412,authoritative,media-audit-8837590a4b921aa6
inv-01225,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00411,authoritative,media-audit-aa9dfe541991c489
inv-01226,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,mediaLinks,0,Open the official Episode #95 page,https://www.weaponizedpodcast.com/episodes-4/episode-95,https://weaponizedpodcast.com/episodes-4/episode-95,cbe9a2003134a820343b,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00412,duplicate,media-audit-8837590a4b921aa6
inv-01227,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00411,duplicate,media-audit-aa9dfe541991c489
inv-01228,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,referenceSources,0,Official WEAPONIZED Episode #95 page,https://www.weaponizedpodcast.com/episodes-4/episode-95,https://weaponizedpodcast.com/episodes-4/episode-95,cbe9a2003134a820343b,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00412,duplicate,media-audit-8837590a4b921aa6
inv-01229,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-95,podcast_episode,95,WEAPONIZED Episode #95 — The Area 51 Crash Retrieval and Its Cover Story,2025-10-31,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00411,duplicate,media-audit-aa9dfe541991c489
inv-01230,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-4/episode-96,https://weaponizedpodcast.com/episodes-4/episode-96,43f9df16d65326fc3528,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00414,authoritative,media-audit-ebaa9cc7bd13acbc
inv-01231,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00413,authoritative,media-audit-46ca285a3d4815b8
inv-01232,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,mediaLinks,0,Open the official Episode #96 page,https://www.weaponizedpodcast.com/episodes-4/episode-96,https://weaponizedpodcast.com/episodes-4/episode-96,43f9df16d65326fc3528,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00414,duplicate,media-audit-ebaa9cc7bd13acbc
inv-01233,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00413,duplicate,media-audit-46ca285a3d4815b8
inv-01234,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,referenceSources,0,Official WEAPONIZED Episode #96 page,https://www.weaponizedpodcast.com/episodes-4/episode-96,https://weaponizedpodcast.com/episodes-4/episode-96,43f9df16d65326fc3528,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00414,duplicate,media-audit-ebaa9cc7bd13acbc
inv-01235,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-96,podcast_episode,96,"WEAPONIZED Episode #96 — James Lacatski on AAWSAP, Kona Blue, and a Recovered Craft — Part 1",2025-11-05,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00413,duplicate,media-audit-46ca285a3d4815b8
inv-01236,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-97,podcast_episode,97,"WEAPONIZED Episode #97 — James Lacatski on Disclosure, Hitchhikers, and the Tic Tac — Part 2",2025-11-11,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-4/episode-97,https://weaponizedpodcast.com/episodes-4/episode-97,46f007b168b63429dc81,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00416,authoritative,media-audit-f6423626cba3233b
